Ad_ID,Campaign_Name,Clicks,Impressions,Cost,Leads,Conversions,Conversion Rate,Sale_Amount,Ad_Date,Location,Device,Keyword
A3202,DataAnalyticsCourse,105,3548,216.80,30,7,0.054,1663.00,14-11-2024,Hyderbad,Tablet,learn data analytics
A3203,Data Analytics Corse,119,5944,225.75,24,,,1516.00,13-11-2024,HYDERABAD,TABLET,analytics for data
A3204,Data Analytics Corse,128,4662,187.28,23,9,,1710.00,11/13/2024,hyderabad,Desktop,data anaytics training
A3205,Data Analytcis Course,120,4453,240.34,23,8,0.067,1452.00,11/26/2024,hydrebad,Tablet,online data analytic
A3206,DataAnalyticsCourse,163,5052,234.73,24,6,,1848.00,17-11-2024,hydrebad,mobile,online data analytic
A3207,Data Anlytics Corse,94,4457,246.18,14,6,0.053,1492.00,11/15/2024,HYDERABAD,tablet,data analitics online
A3208,DataAnalyticsCourse,,5528,185.93,21,5,0.045,1719.00,15-11-2024,hydrebad,Mobile,data anaytics training
A3209,Data Analytcis Course,146,4474,190.94,18,10,,1872.00,11/7/2024,Hyderbad,TABLET,data analitics online
A3210,Data Analytcis Course,193,5129,243.78,13,10,0.052,1583.00,11/6/2024,hydrebad,Tablet,data analytics course
A3211,DataAnalyticsCourse,96,5210,223.05,10,8,0.083,1483.00,11/29/2024,HYDERABAD,tablet,online data analytic
A3212,Data Analytcis Course,150,3456,242.22,16,7,0.047,1215.00,11/2/2024,Hyderbad,DESKTOP,data anaytics training
A3213,Data Anlytics Corse,130,4109,207.10,19,6,0.046,1521.00,11/16/2024,Hyderbad,mobile,learn data analytics
A3214,Data Analytics Corse,99,3522,210.01,28,9,0.034,1932.00,11/23/2024,Hyderbad,Mobile,analytics for data
A3215,Data Analytcis Course,143,3600,238.14,26,7,0.049,1891.00,11/9/2024,hydrebad,Tablet,analytics for data
A3216,Data Analytcis Course,116,3026,209.03,24,9,,1819.00,10/11/2024,HYDERABAD,desktop,data analitics online
A3217,Data Analytcis Course,120,,214.76,29,5,0.042,1926.00,11/30/2024,Hyderbad,Mobile,data anaytics training
A3218,Data Analytcis Course,115,4857,195.05,29,9,0.078,1644.00,11/17/2024,hydrebad,DESKTOP,data anaytics training
A3219,Data Anlytics Corse,175,5915,223.39,23,8,0.042,1595.00,11/8/2024,hydrebad,TABLET,learn data analytics
A3220,Data Analytics Corse,100,3948,230.56,30,6,,1234.00,11/12/2024,hyderabad,Tablet,analytics for data
A3221,Data Analytics Corse,114,5446,207.62,11,8,,1355.00,11/12/2024,hyderabad,MOBILE,data analitics online
A3222,Data Anlytics Corse,109,5388,205.68,22,6,0.055,1339.00,19-11-2024,hydrebad,desktop,data anaytics training
A3223,DataAnalyticsCourse,154,5138,194.15,17,7,0.045,1295.00,11/17/2024,hyderabad,mobile,data analytics course
A3224,Data Analytcis Course,199,3534,238.67,24,5,0.025,1776.00,11/21/2024,HYDERABAD,Mobile,data anaytics training
A3225,Data Anlytics Corse,98,4302,183.40,16,9,0.092,1765.00,11/19/2024,HYDERABAD,DESKTOP,data analytics course
A3226,Data Analytcis Course,196,4367,238.44,20,7,,1931.00,27-11-2024,Hyderbad,desktop,data analitics online
A3227,DataAnalyticsCourse,81,3721,222.89,17,4,0.046,1690.00,11/15/2024,hyderabad,Desktop,data analytics course
A3228,DataAnalyticsCourse,150,4351,203.70,26,8,,1765.00,11/18/2024,Hyderbad,DESKTOP,data anaytics training
A3229,Data Anlytics Corse,121,3122,237.57,29,6,0.05,1796.00,7/11/2024,hyderabad,mobile,learn data analytics
A3230,Data Analytics Corse,124,3924,188.66,24,6,0.041,1472.00,11/4/2024,HYDERABAD,TABLET,data anaytics training
A3231,Data Analytcis Course,108,4126,219.33,22,3,0.028,1275.00,11/29/2024,hyderabad,Mobile,data analytics course
A3232,Data Analytics Corse,192,3499,237.83,20,10,0.043,,11/12/2024,HYDERABAD,tablet,analytics for data
A3233,Data Anlytics Corse,178,3708,192.77,20,10,0.056,1292.00,16-11-2024,Hyderbad,Tablet,data analitics online
A3234,Data Anlytics Corse,191,3302,207.75,18,9,0.047,,26-11-2024,hyderabad,MOBILE,learn data analytics
A3235,Data Anlytics Corse,147,3131,242.53,10,4,,1231.00,11/18/2024,Hyderbad,desktop,data analytics course
A3236,Data Anlytics Corse,88,5145,242.90,16,10,0.043,1963.00,11/14/2024,Hyderbad,Tablet,analytics for data
A3237,Data Analytcis Course,92,5241,223.48,23,9,,1050.00,11/18/2024,hyderabad,DESKTOP,data analitics online
A3238,Data Analytcis Course,148,4149,223.33,30,6,0.041,1318.00,11/8/2024,Hyderbad,Tablet,data analytics course
A3239,DataAnalyticsCourse,127,3791,231.06,11,6,,1351.00,3/11/2024,hyderabad,desktop,online data analytic
A3240,Data Analytcis Course,156,4375,249.33,26,6,0.038,1663.00,15-11-2024,HYDERABAD,Tablet,data analytics course
A3241,Data Analytics Corse,176,3753,201.76,11,4,0.023,1070.00,11/7/2024,hyderabad,mobile,data anaytics training
A3242,Data Anlytics Corse,145,4275,185.05,25,7,0.036,1574.00,9/11/2024,HYDERABAD,Desktop,data anaytics training
A3243,Data Analytics Corse,136,4332,234.52,19,6,0.043,1162.00,11/18/2024,HYDERABAD,DESKTOP,learn data analytics
A3244,Data Analytics Corse,150,4001,219.10,25,6,,1365.00,11/9/2024,Hyderbad,TABLET,online data analytic
A3245,Data Analytics Corse,145,4436,190.63,13,10,0.069,1502.00,11/21/2024,hyderabad,tablet,data analytics course
A3246,DataAnalyticsCourse,165,5661,,28,6,0.036,1848.00,11/2/2024,Hyderbad,DESKTOP,data analitics online
A3247,Data Analytcis Course,183,5746,248.15,14,5,0.053,1012.00,25-11-2024,Hyderbad,TABLET,data analytics course
A3248,Data Analytics Corse,176,3906,214.00,29,4,0.037,1382.00,25-11-2024,HYDERABAD,tablet,online data analytic
A3249,DataAnalyticsCourse,164,5127,194.76,20,5,,,11/12/2024,Hyderbad,tablet,analytics for data
A3250,DataAnalyticsCourse,,4093,230.81,15,6,,1713.00,2/11/2024,Hyderbad,DESKTOP,data analytics course
A3251,Data Analytcis Course,95,4933,220.04,15,3,,1366.00,11/4/2024,hyderabad,mobile,data anaytics training
A3252,Data Analytcis Course,83,5180,209.62,30,4,,1972.00,11/13/2024,Hyderbad,DESKTOP,analytics for data
A3253,Data Analytics Corse,91,4988,217.34,10,10,0.11,1508.00,29-11-2024,hydrebad,mobile,learn data analytics
A3254,DataAnalyticsCourse,107,5510,216.10,14,8,0.075,1857.00,19-11-2024,hydrebad,Mobile,online data analytic
A3255,Data Anlytics Corse,83,3187,,25,10,0.034,1571.00,11/7/2024,Hyderbad,Mobile,learn data analytics
A3256,Data Anlytics Corse,166,3788,238.56,18,8,0.048,1657.00,6/11/2024,HYDERABAD,Mobile,learn data analytics
A3257,Data Analytcis Course,182,4575,233.74,24,10,,1844.00,11/13/2024,Hyderbad,MOBILE,learn data analytics
A3258,DataAnalyticsCourse,188,4382,249.50,12,9,0.049,1746.00,13-11-2024,Hyderbad,desktop,analytics for data
A3259,Data Analytics Corse,107,4605,230.74,17,7,,1590.00,11/18/2024,Hyderbad,TABLET,online data analytic
A3260,Data Analytics Corse,169,4857,194.79,18,7,0.041,1391.00,11/22/2024,hyderabad,MOBILE,data analitics online
A3261,Data Anlytics Corse,165,3150,190.30,18,3,0.018,1129.00,11/18/2024,hyderabad,DESKTOP,data anaytics training
A3262,Data Analytics Corse,137,4630,201.14,10,4,0.029,1680.00,27-11-2024,hyderabad,tablet,learn data analytics
A3263,Data Analytics Corse,135,3712,207.14,14,3,0.048,1788.00,11/21/2024,HYDERABAD,Tablet,data anaytics training
A3264,Data Analytcis Course,130,5739,,23,8,0.062,,30-11-2024,Hyderbad,mobile,data analitics online
A3265,Data Anlytics Corse,193,,230.95,26,8,0.041,1055.00,11/11/2024,HYDERABAD,Desktop,data analitics online
A3266,Data Analytcis Course,122,4556,243.84,26,4,0.052,1164.00,11/24/2024,Hyderbad,MOBILE,online data analytic
A3267,DataAnalyticsCourse,167,5824,204.18,,,,1452.00,11/9/2024,hydrebad,Mobile,data analytics course
A3268,Data Anlytics Corse,145,5765,240.62,18,6,0.041,1056.00,19-11-2024,Hyderbad,DESKTOP,data anaytics training
A3269,DataAnalyticsCourse,80,5653,228.06,19,8,0.1,1795.00,11/13/2024,Hyderbad,Tablet,analytics for data
A3270,Data Anlytics Corse,,4379,238.75,24,8,,,11/10/2024,hyderabad,mobile,data anaytics training
A3271,Data Anlytics Corse,141,5612,224.45,19,5,,1150.00,16-11-2024,hyderabad,Mobile,online data analytic
A3272,Data Analytics Corse,180,3102,198.37,19,3,,,11/29/2024,Hyderbad,Mobile,online data analytic
A3273,Data Analytcis Course,196,5812,246.88,22,9,0.046,1715.00,11/14/2024,HYDERABAD,MOBILE,online data analytic
A3274,Data Analytics Corse,168,4904,219.00,22,5,0.03,1541.00,15-11-2024,hydrebad,TABLET,online data analytic
A3275,DataAnalyticsCourse,,4562,183.58,17,9,,1668.00,30-11-2024,HYDERABAD,desktop,data analytics course
A3276,Data Anlytics Corse,178,4708,237.77,14,10,,1449.00,21-11-2024,hydrebad,MOBILE,learn data analytics
A3277,Data Anlytics Corse,93,3945,189.53,27,3,0.032,1560.00,11/18/2024,hyderabad,Tablet,learn data analytics
A3278,Data Analytics Corse,138,5863,201.19,30,10,0.072,1898.00,11/18/2024,hyderabad,Desktop,analytics for data
A3279,Data Analytics Corse,143,4470,214.42,14,8,0.056,1353.00,11/22/2024,hydrebad,MOBILE,data analytics course
A3280,Data Anlytics Corse,,5800,,22,9,,1369.00,11/14/2024,hydrebad,TABLET,data analytics course
A3281,Data Analytics Corse,147,4041,229.19,16,10,0.055,1558.00,27-11-2024,Hyderbad,desktop,analytics for data
A3282,Data Analytics Corse,101,3449,188.39,16,10,0.099,1318.00,11/8/2024,hydrebad,desktop,online data analytic
A3283,Data Analytics Corse,195,4195,231.87,13,10,0.034,1834.00,11/25/2024,hyderabad,Desktop,learn data analytics
A3284,Data Anlytics Corse,142,5365,237.95,17,10,0.07,1548.00,11/27/2024,HYDERABAD,Tablet,data analitics online
A3285,DataAnalyticsCourse,139,3854,234.73,10,3,0.022,1802.00,11/18/2024,hyderabad,TABLET,learn data analytics
A3286,DataAnalyticsCourse,84,5597,244.39,22,10,,1685.00,11/3/2024,Hyderbad,TABLET,data anaytics training
A3287,Data Analytics Corse,103,5488,237.06,21,7,0.049,1874.00,11/22/2024,Hyderbad,TABLET,analytics for data
A3288,Data Analytcis Course,108,3676,203.45,29,8,0.074,1369.00,1/11/2024,HYDERABAD,Mobile,data analitics online
A3289,Data Anlytics Corse,171,4307,220.89,,8,0.038,1187.00,11/1/2024,Hyderbad,tablet,data analitics online
A3290,Data Anlytics Corse,80,4204,226.79,14,3,0.037,1434.00,21-11-2024,hyderabad,TABLET,data analytics course
A3291,Data Analytics Corse,169,3589,237.83,15,3,0.018,1754.00,11/21/2024,hyderabad,MOBILE,analytics for data
A3292,Data Analytics Corse,,3048,189.48,22,7,,1740.00,11/18/2024,Hyderbad,MOBILE,analytics for data
A3293,Data Anlytics Corse,92,4631,233.30,19,10,0.109,1521.00,27-11-2024,hydrebad,mobile,learn data analytics
A3294,DataAnalyticsCourse,189,5624,248.03,23,7,0.037,,11/10/2024,hyderabad,TABLET,analytics for data
A3295,Data Analytics Corse,124,5931,214.41,21,3,,1906.00,11/5/2024,HYDERABAD,tablet,online data analytic
A3296,DataAnalyticsCourse,138,5891,247.47,14,7,0.051,1138.00,11/14/2024,hyderabad,DESKTOP,online data analytic
A3297,Data Analytics Corse,186,5774,236.22,15,6,0.032,1288.00,12/11/2024,Hyderbad,MOBILE,learn data analytics
A3298,Data Anlytics Corse,100,4869,234.37,21,7,0.07,1890.00,1/11/2024,Hyderbad,TABLET,data analitics online
A3299,DataAnalyticsCourse,151,5403,180.74,22,3,0.046,1610.00,11/29/2024,HYDERABAD,tablet,data analitics online
A3300,Data Analytcis Course,176,4577,207.98,23,,,1396.00,11/29/2024,Hyderbad,Tablet,data anaytics training
A3301,Data Analytcis Course,,3978,230.19,23,9,,1792.00,19-11-2024,hydrebad,desktop,analytics for data
A3302,Data Analytcis Course,141,4483,240.23,25,4,0.028,1516.00,14-11-2024,Hyderbad,tablet,analytics for data
A3303,Data Analytics Corse,117,5754,228.80,,3,0.026,,14-11-2024,Hyderbad,mobile,data analitics online
A3304,Data Anlytics Corse,131,5528,182.38,27,6,0.046,1168.00,11/3/2024,hyderabad,Desktop,analytics for data
A3305,Data Analytics Corse,173,3639,225.73,10,4,0.023,1804.00,27-11-2024,Hyderbad,Tablet,data analitics online
A3306,Data Anlytics Corse,195,4067,220.61,20,8,0.041,1767.00,8/11/2024,hyderabad,desktop,data analytics course
A3307,DataAnalyticsCourse,126,3931,212.16,20,9,0.058,1537.00,9/11/2024,Hyderbad,Desktop,learn data analytics
A3308,DataAnalyticsCourse,119,3602,191.83,26,3,,1052.00,11/10/2024,HYDERABAD,tablet,analytics for data
A3309,Data Analytcis Course,141,5663,237.57,16,3,0.045,1269.00,11/18/2024,hydrebad,TABLET,data analytics course
A3310,Data Analytcis Course,182,4021,,24,7,0.038,1444.00,30-11-2024,hyderabad,TABLET,online data analytic
A3311,Data Analytcis Course,192,4551,223.93,22,10,0.052,1231.00,19-11-2024,Hyderbad,Desktop,data anaytics training
A3312,DataAnalyticsCourse,,5123,231.93,18,9,,1031.00,11/18/2024,hyderabad,desktop,analytics for data
A3313,Data Analytcis Course,160,3816,207.93,27,9,0.056,1884.00,11/3/2024,hydrebad,Mobile,analytics for data
A3314,Data Analytics Corse,140,3154,212.73,21,4,0.029,1024.00,11/14/2024,HYDERABAD,TABLET,learn data analytics
A3315,Data Analytics Corse,134,3700,226.57,28,7,0.056,1836.00,11/4/2024,hyderabad,Tablet,data analitics online
A3316,Data Anlytics Corse,92,3963,219.39,22,10,,1834.00,26-11-2024,Hyderbad,MOBILE,online data analytic
A3317,Data Analytics Corse,163,3978,232.70,25,9,0.046,1380.00,11/8/2024,HYDERABAD,Desktop,data analitics online
A3318,Data Analytcis Course,155,5105,239.11,20,5,0.032,1009.00,11/5/2024,HYDERABAD,Mobile,analytics for data
A3319,DataAnalyticsCourse,194,3559,205.78,15,9,0.046,1765.00,3/11/2024,Hyderbad,Desktop,online data analytic
A3320,Data Anlytics Corse,165,3005,239.14,23,6,0.036,1989.00,11/27/2024,Hyderbad,tablet,learn data analytics
A3321,Data Analytics Corse,135,4740,235.55,24,4,0.03,1715.00,11/7/2024,Hyderbad,DESKTOP,analytics for data
A3322,DataAnalyticsCourse,87,4379,209.25,29,10,,1348.00,11/5/2024,hyderabad,DESKTOP,learn data analytics
A3323,Data Analytics Corse,164,4151,219.97,30,9,0.055,,25-11-2024,hydrebad,DESKTOP,online data analytic
A3324,Data Analytcis Course,,3185,217.33,21,3,,,15-11-2024,hyderabad,Mobile,data anaytics training
A3325,Data Anlytics Corse,84,5652,191.93,30,8,0.095,1729.00,11/13/2024,hyderabad,MOBILE,data analitics online
A3326,Data Analytics Corse,158,4819,185.34,17,9,,1066.00,24-11-2024,hyderabad,MOBILE,data anaytics training
A3327,Data Analytics Corse,90,4472,237.16,28,10,0.059,1629.00,13-11-2024,Hyderbad,Mobile,learn data analytics
A3328,DataAnalyticsCourse,197,3186,194.44,19,6,0.03,1857.00,11/14/2024,hydrebad,Tablet,data analytics course
A3329,Data Analytcis Course,133,4241,197.26,25,9,0.068,1325.00,11/26/2024,HYDERABAD,TABLET,data anaytics training
A3330,Data Analytcis Course,149,5035,234.52,28,5,0.034,1304.00,11/4/2024,hyderabad,DESKTOP,online data analytic
A3331,Data Analytcis Course,197,5686,239.76,27,9,0.056,1462.00,11/17/2024,HYDERABAD,desktop,data analitics online
A3332,Data Analytics Corse,157,4062,223.72,24,8,0.051,,11/25/2024,hyderabad,TABLET,data analitics online
A3333,Data Analytics Corse,102,3113,202.77,22,7,0.069,1997.00,11/6/2024,hydrebad,desktop,online data analytic
A3334,Data Analytics Corse,175,3958,193.52,23,8,0.046,1064.00,11/4/2024,hyderabad,mobile,data analytics course
A3335,Data Analytcis Course,101,3317,,23,4,0.04,1716.00,11/10/2024,Hyderbad,Desktop,data analytics course
A3336,Data Analytics Corse,127,4226,184.46,10,9,0.071,1427.00,11/8/2024,hydrebad,Desktop,data analytics course
A3337,DataAnalyticsCourse,148,3469,212.07,14,9,,1898.00,30-11-2024,hydrebad,tablet,data analitics online
A3338,Data Anlytics Corse,181,3859,246.36,22,9,0.056,1769.00,1/11/2024,Hyderbad,Mobile,online data analytic
A3339,Data Anlytics Corse,140,3389,183.33,28,6,0.043,1385.00,11/8/2024,HYDERABAD,mobile,online data analytic
A3340,Data Analytcis Course,146,5075,,13,9,0.056,1353.00,11/26/2024,hydrebad,tablet,analytics for data
A3341,Data Analytics Corse,148,3269,191.73,18,9,0.061,1396.00,10/11/2024,Hyderbad,Mobile,learn data analytics
A3342,DataAnalyticsCourse,101,4814,191.43,17,7,0.069,1112.00,20-11-2024,HYDERABAD,desktop,learn data analytics
A3343,Data Analytcis Course,179,5145,223.04,29,9,0.05,1002.00,11/8/2024,hyderabad,Mobile,data anaytics training
A3344,Data Analytcis Course,151,4107,183.81,21,10,0.066,1872.00,11/11/2024,hyderabad,Desktop,data analytics course
A3345,Data Analytcis Course,195,3221,185.08,19,10,0.042,1905.00,11/26/2024,hydrebad,tablet,data analytics course
A3346,Data Anlytics Corse,169,4846,230.53,15,8,,1103.00,4/11/2024,Hyderbad,Mobile,data anaytics training
A3347,Data Analytics Corse,161,3160,229.71,17,3,0.019,1817.00,11/1/2024,HYDERABAD,Mobile,data anaytics training
A3348,Data Anlytics Corse,156,5095,214.32,30,9,,1444.00,27-11-2024,hyderabad,mobile,data analitics online
A3349,Data Anlytics Corse,148,3957,,20,10,0.068,1288.00,10/11/2024,Hyderbad,tablet,data analitics online
A3350,Data Analytcis Course,126,4920,182.36,27,5,0.04,1933.00,4/11/2024,Hyderbad,Tablet,data analitics online
A3351,DataAnalyticsCourse,189,3588,191.74,22,9,,1893.00,25-11-2024,hydrebad,desktop,data analytics course
A3352,Data Analytics Corse,119,4927,223.35,16,3,,1377.00,14-11-2024,hydrebad,MOBILE,data anaytics training
A3353,DataAnalyticsCourse,,,200.54,30,5,0.032,,11/1/2024,Hyderbad,desktop,analytics for data
A3354,Data Analytcis Course,127,5742,233.98,13,4,0.031,1743.00,11/12/2024,Hyderbad,TABLET,data analytics course
A3355,Data Anlytics Corse,106,4474,181.48,17,10,0.094,1189.00,11/20/2024,hydrebad,TABLET,analytics for data
A3356,Data Analytcis Course,119,4322,183.00,24,5,,1108.00,11/6/2024,hydrebad,mobile,data analitics online
A3357,Data Analytcis Course,81,4144,180.01,18,3,0.037,1648.00,11/20/2024,Hyderbad,Mobile,data analitics online
A3358,DataAnalyticsCourse,152,5007,208.84,19,10,0.066,1628.00,11/24/2024,hyderabad,mobile,online data analytic
A3359,DataAnalyticsCourse,153,5388,219.93,16,4,0.026,1602.00,11/11/2024,HYDERABAD,tablet,data analytics course
A3360,Data Analytics Corse,120,4229,244.13,20,9,0.075,1380.00,11/12/2024,hydrebad,desktop,data analytics course
A3361,Data Anlytics Corse,167,5140,228.32,28,9,0.051,1056.00,8/11/2024,hydrebad,mobile,data analitics online
A3362,Data Analytcis Course,116,5001,186.67,17,5,0.043,1340.00,11/7/2024,HYDERABAD,DESKTOP,analytics for data
A3363,Data Anlytics Corse,93,3802,215.52,22,7,0.034,1513.00,11/23/2024,HYDERABAD,mobile,online data analytic
A3364,DataAnalyticsCourse,159,5584,249.46,18,8,0.05,1176.00,11/9/2024,HYDERABAD,DESKTOP,analytics for data
A3365,Data Anlytics Corse,146,5105,224.77,12,7,0.038,1440.00,11/5/2024,hyderabad,mobile,analytics for data
A3366,Data Analytcis Course,136,5714,190.30,19,8,0.059,1694.00,11/30/2024,hydrebad,Desktop,data anaytics training
A3367,DataAnalyticsCourse,159,5025,208.68,16,4,0.051,1779.00,11/21/2024,hyderabad,mobile,online data analytic
A3368,Data Anlytics Corse,83,3781,220.82,11,4,0.048,1866.00,15-11-2024,Hyderbad,mobile,data anaytics training
A3369,DataAnalyticsCourse,136,3318,215.86,20,8,0.032,1712.00,11/21/2024,HYDERABAD,TABLET,data analitics online
A3370,Data Analytcis Course,136,3939,213.66,16,6,0.044,1708.00,21-11-2024,hyderabad,tablet,online data analytic
A3371,Data Analytics Corse,166,3546,221.99,10,3,0.018,1796.00,11/12/2024,HYDERABAD,desktop,learn data analytics
A3372,Data Anlytics Corse,192,5845,247.56,28,3,,1542.00,19-11-2024,Hyderbad,Desktop,analytics for data
A3373,DataAnalyticsCourse,,3580,223.48,21,6,,1555.00,11/27/2024,HYDERABAD,TABLET,data analytics course
A3374,Data Analytcis Course,108,4019,199.85,25,8,0.059,1657.00,2/11/2024,hyderabad,tablet,learn data analytics
A3375,Data Analytcis Course,175,3345,185.48,23,9,0.051,1193.00,20-11-2024,HYDERABAD,Desktop,data analitics online
A3376,DataAnalyticsCourse,80,4413,245.40,10,5,0.062,1650.00,11/3/2024,hyderabad,Mobile,data analytics course
A3377,Data Analytics Corse,192,4969,234.27,30,5,0.026,1627.00,17-11-2024,HYDERABAD,tablet,data analytics course
A3378,DataAnalyticsCourse,85,5083,181.19,13,3,0.05,1048.00,11/11/2024,hyderabad,MOBILE,data analytics course
A3379,Data Anlytics Corse,91,4176,216.63,20,8,0.088,1502.00,9/11/2024,hydrebad,Mobile,data analytics course
A3380,DataAnalyticsCourse,94,5389,220.53,11,10,0.106,1670.00,27-11-2024,hydrebad,MOBILE,data anaytics training
A3381,Data Analytcis Course,119,4653,224.68,,4,,1773.00,14-11-2024,Hyderbad,tablet,learn data analytics
A3382,Data Anlytics Corse,198,3926,195.25,25,7,0.035,1060.00,11/12/2024,Hyderbad,Desktop,data analitics online
A3383,Data Analytcis Course,87,4154,232.88,13,3,0.034,1099.00,11/10/2024,HYDERABAD,Desktop,online data analytic
A3384,Data Analytcis Course,101,3286,196.59,12,9,0.089,1034.00,11/2/2024,hydrebad,Tablet,analytics for data
A3385,Data Analytics Corse,142,4593,230.69,20,5,0.035,1537.00,11/22/2024,Hyderbad,mobile,data analytics course
A3386,Data Anlytics Corse,111,5689,195.94,12,4,,1377.00,11/14/2024,Hyderbad,desktop,analytics for data
A3387,Data Analytics Corse,152,5040,238.61,30,9,0.04,1795.00,15-11-2024,Hyderbad,Desktop,data analytics course
A3388,Data Analytcis Course,89,3623,218.35,22,6,0.067,1311.00,11/1/2024,HYDERABAD,mobile,learn data analytics
